,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,4.8560285568237305,-0.18267209827899933,-2.419038772583008,-0.7960702776908875,-2.4650397300720215,0.5393121242523193,3.0747900009155273,-0.8421821594238281,-4.373465061187744,9.441671371459961,-4.586115837097168,9.0601167678833,-6.870780944824219,-5.599790096282959,-7.160905361175537,-9.18246841430664
1,-4.058457851409912,26.056432723999023,17.972246170043945,23.519941329956055,18.797435760498047,25.553279876708984,22.621652603149414,13.810612678527832,-6.7805609703063965,9.66954517364502,5.849986553192139,11.24516487121582,3.4323081970214844,5.535150051116943,-5.026477336883545,0.24688969552516937
2,-0.6307768225669861,4.895668029785156,12.076521873474121,1.642146110534668,-0.5210206508636475,7.195786476135254,6.486283302307129,12.15301513671875,-3.141749620437622,-4.810369968414307,15.56226634979248,-0.4886716306209564,12.02490234375,13.38089656829834,0.02123088948428631,7.632619857788086
3,6.036325454711914,-10.643672943115234,-1.2613768577575684,-8.58840274810791,-11.666171073913574,-6.355179786682129,-9.840679168701172,-5.667048454284668,-1.3299676179885864,10.116862297058105,-7.014625072479248,14.078295707702637,-11.805131912231445,-10.226980209350586,4.292203426361084,-9.365124702453613
4,-6.425060272216797,16.180805206298828,17.30520248413086,18.935428619384766,14.284698486328125,17.677528381347656,10.539857864379883,5.866613388061523,-8.322021484375,2.4898595809936523,-1.640905737876892,2.916370391845703,-4.955857753753662,-3.625077724456787,-1.8571242094039917,-5.320381164550781
5,-0.5413318276405334,10.908010482788086,14.580556869506836,7.23266077041626,6.3600263595581055,7.173669338226318,8.389019966125488,8.666624069213867,2.448345422744751,-0.5302308201789856,4.572389125823975,4.255515098571777,4.461121559143066,5.849488735198975,6.128417015075684,8.802145957946777
6,-0.31179115176200867,1.2378835678100586,5.2796630859375,-0.8247885704040527,0.10015406459569931,-0.9205606579780579,2.642745018005371,3.624298572540283,2.7265501022338867,-3.1014773845672607,-0.5967832207679749,-1.681306004524231,1.9588003158569336,0.1882922649383545,3.16141676902771,3.5237081050872803
7,-8.909398078918457,20.280696868896484,18.24347496032715,26.00851058959961,26.725114822387695,20.121068954467773,18.975814819335938,16.445499420166016,2.6104888916015625,-0.29184240102767944,8.38599681854248,-0.6425201296806335,14.629739761352539,11.754634857177734,11.333236694335938,12.788634300231934
8,-0.6649380326271057,-4.704761505126953,2.00057053565979,3.119818687438965,5.821159362792969,-4.07204532623291,7.630071640014648,9.511474609375,13.199838638305664,-10.728053092956543,9.169920921325684,-10.68106460571289,17.692419052124023,19.19232749938965,12.713040351867676,22.89215660095215
9,5.44191837310791,-20.745576858520508,-11.964314460754395,-13.898116111755371,-12.966415405273438,-19.17844009399414,-8.59763240814209,-7.292123794555664,11.151086807250977,0.8571791648864746,-11.667447090148926,1.6958736181259155,-3.36430025100708,-2.4864063262939453,2.481126546859741,-1.1507288217544556
10,5.580499649047852,-1.3212510347366333,-1.9433821439743042,2.4511983394622803,6.4470648765563965,-0.7362078428268433,-3.014021396636963,-0.9462535977363586,-2.6541519165039062,0.7471631765365601,2.794811487197876,-0.49245625734329224,9.63459300994873,11.17882251739502,9.726418495178223,10.862693786621094
11,3.5085129737854004,0.6903650760650635,-2.8744962215423584,3.0312540531158447,3.202179193496704,1.7575430870056152,-2.6329870223999023,-5.6467814445495605,1.2456361055374146,2.566887855529785,2.9333455562591553,0.09458018839359283,5.200070381164551,4.491823196411133,15.600747108459473,5.3020429611206055
12,-5.080545902252197,13.956775665283203,7.119375228881836,16.42792320251465,14.261268615722656,14.567204475402832,11.475951194763184,3.734848737716675,1.137712001800537,0.5015749931335449,12.131475448608398,-0.01773851364850998,11.948949813842773,9.548556327819824,4.728091716766357,12.116052627563477
